,0,1,2,label,title
23875,-4.884798,3.5596635,-0.30178893,66,Black Coal
23876,5.2785416,1.6175208,0.3013707,22,Dance On A Volcano (Live) (1994 Digital Remaster)
23877,-5.062076,3.014621,-0.4274548,228,Tar And Sagebrush
23878,4.068232,0.104161985,-0.6825245,321,Everlasting Love
23879,3.7192829,-0.9033007,-0.1366669,70,Telling Stories
23880,-5.451811,2.5389357,-1.3082627,213,Angels Running
23881,0.20121047,-3.2868176,-2.8367345,219,This Is The Future
23882,-8.279368,-2.0146863,8.272168,270,Lo Que Esconde El Alma
23883,-5.4265947,4.343573,-2.0441966,18,Galley Winter
23884,0.18856211,-4.2664747,-1.0789374,439,Come Back Baby
23885,-0.42685944,-4.05846,-1.7060113,97,Getting The Brush
23886,-4.7487035,3.3393753,-2.4169505,266,Crazy
23887,-5.055875,1.3131351,-2.1633306,103,Touch The Sun
23888,-4.470754,-9.056389,-5.5019736,193,Pie Jesu (Reprise)
23889,-5.379431,3.3284228,-1.8061936,478,The American (2001 Digital Remaster)
23890,6.9047823,2.583588,2.0342696,147,Scream
23891,3.0593596,-1.5533364,0.29171354,352,The Cruel Hunters
23892,5.677239,1.540946,2.9020333,400,Memento Mori
23893,7.9037275,4.8241673,2.0299923,434,Alles Für Nix (Derezon Mix)
23894,6.202821,2.2137735,1.1844478,305,Vedergällningens Tid
23895,-8.524998,-3.4265044,4.0122757,428,Te Necesito (Directo 2003)
23896,4.3681974,0.19096033,0.2618211,45,Slip Of The Lip (2007 Remastered)
23897,-6.5699706,0.5096381,-3.0350676,460,Beatsteaks
23898,3.1044781,-0.9512017,-0.26764578,431,Forever Lost Emeralds
23899,0.82037896,-2.8977625,-1.7815757,393,Victim of War
23900,4.566955,0.28748664,0.44728395,45,Dark Side
23901,3.0270174,0.08141697,-0.9104714,41,Perfect
23902,3.14199,-0.6583417,-0.41471627,83,KC (LP Version)
23903,5.6275816,1.5795232,0.36005998,272,Can't Finish What You Started (Acoustic)
23904,6.4747252,1.7247665,0.7052347,419,Golden Teardrops
23905,0.98216844,-3.29983,-1.6925228,390,Saddo
23906,9.512811,5.6137967,2.936638,220,Champion
23907,1.1666278,-2.5874174,-0.70204616,466,Tomblands
23908,-8.826232,-3.7609966,0.9707389,418,Nouveau jour
23909,-7.7456403,-3.1714609,2.345028,115,Blues Del Levante
23910,2.8254104,-1.7216583,-0.8910855,422,Skinhead bist Du nicht
23911,3.4893544,-0.45337176,0.11865718,101,Anywhere From Here
23912,-4.4967923,3.5411444,-1.9728571,60,Private Eyes
23913,-4.21436,5.592924,0.9364292,267,John Henry
23914,8.017201,3.596717,2.1151075,344,Live It (Holy Culture Album Version)
23915,5.396938,0.8112472,1.5427554,102,Anlass-Jodler
23916,1.5752012,-1.9222215,-1.7198532,25,Moonlight Shadows
23917,3.202705,-0.505339,1.9191862,358,Snake Eyes
23918,-7.569954,-2.9007158,-2.1676886,204,Tulivuoria
23919,5.5109835,0.6769518,2.1940172,374,Game Face (Lil Irocc Album Version)
23920,4.4141607,-0.8488083,3.8672085,16,Burning
23921,5.883421,2.0552077,2.7293618,400,Pump
23922,4.172336,-1.1071178,1.7857796,490,Amado Mio (The Brazilian Mix) (Digitally Remastered 2004)
23923,3.988306,-0.81068605,2.9204268,452,Counting Blue Cars
23924,8.591333,5.183439,3.0177836,29,Shit Can Happen
23925,-3.525972,-6.0988593,-5.660076,320,Widow's Walk
23926,3.2480772,-0.12201193,-1.2088811,209,I Can't Say Goodbye To You
23927,4.2962065,0.7089576,-0.9191995,329,So Far Away
23928,4.396921,0.13542369,-0.7695092,164,Pin Up
23929,2.995222,-1.4415394,-0.88651067,422,Step Inside Love (2003 Digital Remaster)
23930,-9.801496,-0.6914968,15.562971,119,Marginale Musique
23931,-4.2691045,1.3820506,-2.6600115,160,Nordaførr - Vårvisa
23932,0.9383724,-3.1987185,-0.899448,236,Here Comes Dumb George
23933,-4.8811455,3.944225,-1.7046131,304,I Want To Be The One
23934,-5.425546,4.315853,-1.0460329,392,Jerkin' Crocus
23935,-6.397368,0.85976243,-2.3644247,460,Red Mijn Ziel Vooral
23936,6.40326,2.5434594,0.6698148,363,Why You Wanna Trip On Me
23937,5.10006,1.6285895,0.32005104,22,Ain't Nothing 'Bout You
23938,5.5192885,0.90910643,2.0758226,315,Awaken the Suffering
23939,-5.4151464,2.2661333,-2.9579415,258,World War III (Album Version)
23940,7.1232595,3.55017,3.0954413,20,Sky's The Limit
23941,4.2667065,-1.1165617,2.1138055,490,Trouble
23942,3.164678,-1.0091081,-0.6431225,83,Resolution #9
23943,-4.4665923,1.5226212,-1.4303365,324,Numb
23944,3.0666716,-2.152554,0.070066184,183,The Ascension
23945,3.4548013,-1.0479239,-0.109344535,214,Pale Shelter
23946,2.9131556,-1.2387712,-1.4166007,373,One Kind Of Love
23947,-4.220617,3.2132628,-2.4212697,60,Olive & An Arrow
23948,3.0254009,-1.3848641,-0.85717875,422,I Needed A Space Ship (Instead I Got Problems)
23949,-5.184831,3.223951,-2.6601524,307,New Wave
23950,-8.40015,-4.028716,4.8109484,185,Mãos Atadas
23951,-6.108628,1.4070618,-3.3381474,54,Going Nowhere
23952,3.7180102,-0.58269596,-0.30055878,458,Down And Out
23953,-7.936651,-2.9038093,4.9198666,286,Me Dejaste Seco Y Frito
23954,1.515481,-1.896108,-1.7633533,25,Falling Down
23955,-6.3847013,2.5809672,-1.8639195,275,Exactly Like You
23956,5.1247873,1.2440526,1.3131453,342,Pineapple Face
23957,-4.2658296,3.5427861,-1.1646212,237,Blank
23958,3.724066,-0.8498515,0.066146076,70,Don't Let Me Down
23959,-1.6334286,-5.0967426,-2.8703628,463,Den Fremmede Taler Til Mennesket
23960,1.997955,-2.0854197,-1.297544,52,Automatic Buffalo (Album Version)
23961,-5.5172367,1.8233291,-1.9114814,424,You Can Close Your Eyes
23962,2.5480804,-0.9429188,-1.4511629,200,White Pepper Ice Cream  (Album Version)
23963,-6.01976,4.6826806,-1.8315632,379,One Step Forward
23964,2.10526,-2.689807,-0.07616506,4,Christening Of The Blind
23965,10.044267,6.167069,3.2101698,71,Fa Ha
23966,3.4661272,-0.37365544,-1.3667884,416,Singapur
23967,1.0964873,-3.062067,-1.4052639,390,Not So Hidden Track
23968,1.3772838,-2.876792,0.052615833,449,Hips And Makers
23969,-8.1758995,-2.875041,5.627603,6,Une Vie Moins Ordinaire
23970,4.2395625,0.39308032,1.7793093,412,Police Oppression
23971,5.4540462,1.048002,0.6428367,287,Filthy|Gorgeous
23972,3.9387074,0.50479877,1.7309787,412,Illusion
23973,4.6243277,0.16487652,-0.22513321,297,You're The First_ The Last_ My Everything
23974,-2.779216,-6.1733823,-4.127621,296,Rideau
23975,4.7223387,0.23437001,0.8919923,341,Undercut (Full-Length)
23976,2.1629338,-1.651427,-1.2975676,52,Never Was
23977,6.5778165,2.2757814,2.001276,260,Drinkin' My Baby Goodbye
23978,-5.4389215,2.4547184,-2.0760274,413,When You Know
23979,-4.7707543,3.7013493,-0.8743862,237,The Real Thing
23980,2.0742579,-1.8590915,-0.56958944,190,Hello Somebody
23981,4.188884,-0.25994238,0.03250131,229,Heimdalsgate Like A Promethean Curse
23982,-5.2545457,1.5745385,-1.5891752,8,Don't Be Afraid
23983,3.3348389,-0.9306382,0.2533562,214,Paint or Pollen
23984,0.7419521,-2.8819203,-2.3317406,313,What Will Give?
23985,-8.74584,-3.6782882,3.0317576,364,Je Pense Encore A Toi
23986,1.571526,-2.5122166,-0.9425246,117,Porgy
23987,-5.907777,1.6033992,-2.6688735,165,Fall
23988,-6.866624,1.6343021,-0.77238786,376,All Shook Down
23989,6.714125,2.660406,1.9320699,147,Too Hot
23990,-5.927706,0.2059723,-3.3987641,21,Please Help Me I'm Falling
23991,-8.161974,-3.9595463,2.007341,154,Amor Porteño
23992,2.0691836,-1.4667761,-1.0212194,292,Love's Enormous Wings
23993,2.5171025,-2.2285616,-0.18920228,68,Ancient Of The Old
23994,4.466211,-1.1419758,2.1691723,490,Sunshine Day
23995,-6.0138407,-0.5557314,-2.5270505,127,Gaucho Serenade
23996,-5.9602327,4.232449,-1.4633882,379,With My Own Two Hands
23997,1.8337858,-2.4504554,-0.3945219,375,Roulette Dares (The Haunt Of)
23998,3.001484,-0.7352354,-0.96228105,333,Who'll Stop the Rain
23999,-5.6107516,3.3641922,-1.1871477,194,Toast and Bananas
24000,5.842011,1.7649897,0.27110782,272,Pen Just Cries Away
24001,4.159575,-0.34575915,0.22852655,91,Everybody Hurts
24002,3.2192316,0.19537565,-1.3357126,171,You're like a ghost
24003,4.980128,0.9958274,1.4923468,102,I'll Sleep When I'm Dead
24004,2.443191,-1.478162,-0.7515616,385,Spring (Album Version)
24005,0.8274185,-2.8228786,-1.5247444,393,Macho
24006,3.7107387,-1.679494,0.16719742,214,Moon Magick
24007,5.178205,0.8166851,0.26171365,198,Heart Over Head Over Heels  (Album Version)
24008,-7.086502,-2.1697235,2.2800992,3,Quietly
24009,-8.542925,-1.7084519,6.085878,36,Jamais Content
24010,-0.7326118,-6.5789237,3.0935516,15,L'Absente
24011,2.291312,-1.4463553,-1.1559352,292,Sometimes The Things You Say (Album Version)
24012,0.07748205,-4.4316387,-1.5968223,396,Yozora
24013,0.72785985,-2.9844747,-2.007435,325,I Am With You
24014,3.192594,-0.65974617,0.3072375,469,In The Red
24015,-5.0499415,2.5278578,-2.2253082,210,A Lifetime Of Loneliness (2002 Digital Remaster)
24016,-0.6358163,-4.706641,-2.4169679,383,Golden Calf
24017,-4.048909,5.129772,-1.1026036,444,Lowdown
24018,-6.6624346,-1.4843926,1.5048083,248,In Fila Per Tre
24019,-0.06410686,-3.7652888,-1.6922878,97,to paradise
24020,2.8384192,-1.1853402,2.318153,218,Over The Wall  (LP Version)
24021,-4.916594,3.3333387,-0.8988065,391,Veiled In Grey
24022,-7.9803023,-2.9519792,4.4582686,161,J'Ecoute Les Cramps
24023,2.8335614,-0.74960864,0.5020819,469,Falling For A Goldmine
24024,3.3797603,-0.33481315,-0.2725856,337,Ich werde nie erwachsen
24025,0.5108588,-3.406237,-2.7522175,456,Heart Props
24026,5.7603374,1.3780828,1.7825123,315,Rapture
24027,-6.3715997,2.150816,-0.33785412,376,Copper Shades
24028,-4.7318654,3.2692122,-2.225237,60,Pearl
24029,-4.4567075,0.439439,-0.8171507,317,Foreign Land
24030,2.1123805,-2.2181034,-0.5050128,68,Julia's Song (Peel Session 1)
24031,-8.2997265,-4.3778577,-3.8551586,142,Graniitti
24032,-5.198795,2.1297536,-2.246605,413,Still A Long Way To Go
24033,-4.925679,3.1467512,-2.1279795,307,No One Loves You (Like I Love You)
24034,3.246935,-1.3311441,0.29712826,214,Not Even Gonna Trip
24035,3.1808238,-1.4573872,1.3142468,216,Death To All The Pigs
24036,3.6696112,-0.36747646,0.40063164,372,Give Me Your Love
24037,3.845535,-0.2319541,0.26687235,372,Ride For Vengeance
24038,-7.0515013,-2.1972857,6.581773,207,Vuelve Conmigo
24039,-4.1814685,4.509553,-1.2122399,264,Madly
24040,-4.4995522,4.6077285,-1.7243066,65,Game For You
24041,1.5204216,-2.381267,-1.8184891,72,Stranger In Paradise
24042,-0.04121781,-3.2573855,-0.48841953,289,Dropout Boogie
24043,4.4763875,0.45134664,1.762203,412,All's Quiet On the Eastern Front
24044,2.9175198,-1.762218,-0.62919223,422,Satanic Rites
24045,4.4761004,0.10761383,0.3299249,45,Traveling After Dark (Original Demo)
24046,4.815861,0.14424476,0.1720234,45,Further (Jack Joseph Puig Mix)
24047,6.1749053,2.1076272,1.8891491,260,God Machine
24048,5.162282,1.3777852,0.92814595,342,What A Day
24049,-7.939674,-6.9351406,-6.5801263,441,Careful With That Axe Eugene (Live) (1994 Digital Remaster)
24050,6.5272017,2.5277152,2.892124,173,Y2k (Album Version)
24051,0.90921366,-3.3446858,-1.0168241,92,People Will Say We're In Love
24052,-5.290446,3.4523933,-2.274407,307,Today Will Be Better_ I Swear!
24053,-1.66639,-4.4950886,-4.208293,417,In The Night
24054,-4.616219,4.9129643,-1.0901732,475,White Diamonds
24055,2.2064118,-2.1697547,-1.0590093,318,God Bless The Child
24056,-4.4767118,3.3202384,-1.8324556,60,The Pitch
24057,-5.3964176,3.2400033,-1.8009924,478,All Is Numb
24058,-6.182463,3.6387284,-1.921594,167,Cock Rock
24059,-4.3135743,5.338288,0.9088532,267,Kosher (Live Version)
24060,-2.5516925,7.515847,-0.70275265,262,A Deeper Love
24061,2.1326478,-1.3891472,-0.9668059,292,Someone To Give My Love To
24062,2.4851706,-1.7259765,-0.034600873,271,When Did We Lose Ourselves
24063,-7.2877736,0.560533,0.53850085,31,Mr. Moustache
24064,7.8461857,3.746252,3.0582623,20,The Stick Up
24065,-7.441144,-2.727969,2.8635817,3,Necesito Tu Amor
24066,-7.832382,-2.9823072,6.5814285,293,Ahora Que Soy Libre
24067,-5.358585,4.139536,-1.5948131,392,Feelin' Fine
24068,4.989091,0.51688963,0.45420644,162,Comin' Home
24069,7.4930887,3.4208357,3.3401875,201,Thundercrack
24070,4.5793133,0.24537158,0.2309438,45,This Is The Last Time
24071,-8.227163,-1.7367622,-1.6768272,163,Karhusaari
24072,-5.039838,2.2132952,-2.3200924,413,You And I
24073,5.1982265,1.5769026,0.8431017,342,Half A Heart Tattoo
24074,-4.9248033,1.8474758,-2.30909,160,I Love You Eddie
24075,0.57189035,-4.409071,-1.3693209,227,Lost Inside Of You
24076,-3.8606837,5.209237,-1.6222386,367,Walking on Sunshine
24077,5.153325,1.5527798,0.7773897,342,Met This Girl
24078,-4.72907,2.470134,-0.8143627,96,Ghetto Religion
24079,3.7908895,-0.727721,-0.22784407,70,Beautiful Scarlet
24080,-0.82021034,-4.8245325,-1.8265786,383,Mr Bubbunut Spills His Guts
24081,1.9426956,-2.0975611,-0.104735084,375,Roll On
24082,4.436323,0.546003,1.088568,341,Who The Hell Are You
24083,-1.4383111,-5.7177663,-0.5610822,497,Xica Da Silva
24084,3.68104,-0.7125141,0.2784754,476,As The Days Go By
24085,-5.578332,2.705749,-0.95341593,213,Johnnie Blues
24086,-6.5979705,1.5928166,-2.5618324,411,The Summer
24087,3.7977178,-1.257131,2.704076,452,The Opera
24088,-7.5880775,-2.787562,0.66632265,212,Awham
24089,-5.6389313,2.0947537,-0.8818489,498,Forget About You
24090,3.4452968,-0.65710354,-0.2983641,496,True Love Travels A Gravel Road
24091,-4.563068,3.9251044,-1.6687295,304,Potato Girl
24092,-5.25977,3.0301769,-1.5249212,478,It Takes Two To Tango [This Is For The Girls]
24093,2.3031735,-1.4504354,-0.84631884,385,Walking In The Rain
24094,3.2240276,-1.6077881,-0.48510674,265,Manifesto
24095,3.9203794,-0.17613904,-0.1366756,458,More Than I Can Stand - Original
24096,3.6851301,-0.37947848,0.28376853,476,Cornbread Mafia
24097,3.377783,-0.27027693,0.06514694,205,Boiling Point
24098,-4.6143665,6.2666335,0.29384717,491,Disco Inferno
24099,1.8890443,-2.5297985,-0.43414196,375,The Sound of Settling (Album Version)
24100,7.8718805,3.6095393,2.5971243,20,Watch This
24101,3.2221928,-0.994748,-0.23437954,431,Maybe Please
24102,2.0792227,-1.7543013,-0.42917982,146,Kite
24103,-7.477534,1.4114816,1.3559344,493,Cold Reader (Album Version)
24104,-3.9879284,4.6596293,-1.9064189,367,Confessions Of A Broken Heart (Daughter To Father)
24105,9.600962,6.0334153,3.8491445,71,East M.C.'s
24106,-4.1008587,1.808325,0.8690001,348,Everybody In The Place (Original)
24107,6.6275525,3.6574416,1.2382164,368,We Da Sh*t (feat. E.S.G. & Z-Ro)
24108,3.7872808,-0.14507692,-1.0169725,302,What A Mess
24109,-7.567677,-3.1800704,4.1636105,161,Da Cosmos
24110,-8.628964,-0.48182562,13.09498,150,Itinéraire d'un chômeur
24111,5.126323,1.3352385,0.2686175,22,I Cross The Rubicon
24112,6.930655,2.7051058,2.2411118,386,Take Me Higher
24113,-7.2823143,-3.3608274,0.24355227,27,254.13.26
24114,3.0540879,-0.7411745,-0.8377101,327,Shattered My Spirit
24115,-8.438266,-2.3395934,8.334489,384,Mis Alas Son Tus Hojas
24116,4.3260083,0.31612796,0.60256255,365,Stubborn
24117,-5.992354,2.1969724,-1.7916204,77,I Ain't Superstitious
24118,-2.0987766,-7.3102984,0.4820093,46,O Amor Dorme (1994 Digital Remaster)
24119,6.0366592,2.480401,-0.0061803046,138,Krankenhausreif
24120,2.5742326,-1.3838831,-1.2577395,425,Flesh And Blood (Album Version)
24121,1.1108997,-3.0518708,-1.6987913,393,Shuffle
24122,2.929816,-1.0977808,-0.7612633,129,Gnashville
24123,4.122084,0.6209586,0.5394596,365,Pleasure Seeker
24124,-5.750938,-0.078712404,-1.6060928,247,Heartbroken_ In Disrepair
24125,3.4546304,-0.37412974,0.1871067,101,Mary Jane (LP Version)
24126,0.7463319,-2.9800277,-1.2118526,236,99 Miles From L.A.
24127,0.006363741,-3.2564912,-2.156108,456,No More Of That
24128,-6.8363504,0.42223892,-3.16226,345,Do Something
24129,1.34681,-2.9150693,-1.3442819,254,A Beautiful Corpse
24130,4.6546683,0.17863607,0.8403011,341,The Unicorn
24131,5.667468,1.2892548,0.3147553,287,Animal City
24132,-8.123684,-1.4538348,5.849792,334,Reconciliación
24133,1.2083075,-2.7999701,-2.2804012,464,Worms
24134,-5.151531,2.5403807,-1.7225538,446,Monday morning apocalypse
24135,4.118318,-0.22488555,1.2284278,26,Little Green Apples
24136,-2.908623,-7.9114017,-3.0901806,488,Turpaan vaan
24137,0.30553403,-3.950826,-1.8063093,145,Outro
24138,-4.4635725,4.180073,-0.72945935,264,Ave Mary A
24139,3.7152934,-0.62477714,-0.88211215,177,I Wish That I Could Fall In Love Today
24140,2.5934865,-0.7455019,-2.1932042,69,Wait For Love (You Know You Will)
24141,0.067377046,-3.753918,-2.9288862,10,Winner Takes Nothing
24142,0.4861972,-2.9574456,-0.7568188,236,You Are My Joy
24143,3.3421955,-0.09054234,-0.61447024,41,Amoklauf
24144,8.575909,5.443062,2.7269022,29,Schoen_ dass ich wieder da bin
24145,3.149703,-0.88172317,-0.39671585,83,I Remember
24146,4.797781,0.619902,1.1832879,430,Doctors & Dealers
24147,-4.05066,4.743276,-0.8067607,444,How We Roll
24148,-6.1584578,1.4172096,-0.2235694,57,The Man In The Santa Suit
24149,2.7037344,-1.2578691,-1.4413373,373,Dance (pt 1)
24150,-0.33696863,-4.138131,-0.90310353,97,Violet
24151,-4.143217,4.850419,-1.3853554,65,Be Good to Me
24152,-6.1789675,3.0104332,-1.0517861,294,Hurricane
24153,1.969279,-2.2175925,-0.23096308,375,Opelwerk
24154,3.5735672,-0.304213,-0.93123883,416,Left To Lose
24155,4.8092384,0.28108197,0.9714344,78,Seele In Not
24156,-5.963132,2.565994,-2.7637613,169,Won't Talk About It (LP Version)
24157,4.373053,0.5994403,0.2856353,365,Red-O-Rey
24158,5.3428426,0.9843403,0.41984162,287,Love Is Alright Tonite
24159,3.4490712,-0.9560017,-0.0061355177,214,Kraf Dinner (Demo) (Album Version)
24160,0.46072364,-3.2485175,-1.1707059,289,Kill Ramirez
24161,4.2210274,0.42796576,0.17738292,133,See No Evel
24162,3.7217867,-0.80071783,1.5167822,358,Many A Time (Album Version)
24163,5.33038,0.70384073,1.6302822,102,Baby
24164,3.5653837,-0.9527728,1.5570052,358,Birth and Death
24165,2.9373822,-1.7959069,0.3586331,183,(manifest)
24166,5.231118,1.443251,0.95530885,342,It's A Shame
24167,3.9593556,0.08112211,-0.27280673,321,Freewheel Burning
24168,2.6635876,-1.9656252,0.788077,93,MURDER INTENT
24169,-5.4769163,3.1027646,-0.6773229,228,The Vinyl Countdown (Album Version)
24170,-7.8348603,-2.0338228,3.0169034,143,Inconsciente Colectivo
24171,2.1680853,-1.8863496,1.8603487,49,Urban Rebel
24172,-0.74875665,-4.973888,-2.1329038,383,Revelation Of Doom
24173,3.0463839,-1.003284,-0.82076186,327,Watership Down
24174,-8.647818,-4.918604,4.0192976,371,El Primer Tonto
24175,3.1375408,-1.0362244,-0.6026792,83,Help Wanted
24176,-5.093753,0.37308654,-1.199812,450,Who Feels Love?
24177,-5.6017137,1.258267,-2.495774,165,Early Today (and later that night)
24178,-6.70455,-2.74298,-0.022255592,181,Novembre
24179,5.88685,2.166761,1.4944229,242,Burn Tomorrow
24180,-2.8134756,5.1509233,-0.39827535,407,Silver Bullet (Album Version)
24181,-5.7265635,-0.7295833,-3.3287873,245,AUTUMN LEAVES
24182,2.2795243,-2.049239,-0.19990125,68,I Stand Erected
24183,6.2366962,1.4345752,0.7921777,419,Girls Rock Boys
24184,-7.3706965,-3.4190466,3.9485197,495,De Nada Sirve
24185,3.2576332,0.13061748,-0.21708678,1,Chadwick
24186,3.2575495,-1.0857893,-1.066376,327,Instead Laugh (Album Version)
24187,-6.106355,2.413455,-1.3715297,77,Metal Tango
24188,4.8561463,1.5044484,0.8755538,342,Sleazy Come Easy Go
24189,-5.933994,-1.628234,-0.6685144,453,Suenos Enfermos
24190,-5.4391503,4.54098,-1.0130371,332,Sarah
24191,4.81299,1.3171692,-1.1371927,153,Can't We All Dream?
24192,1.5365689,-1.2838656,-1.8834767,25,Walk The World
24193,-9.265679,-2.3916013,8.7754135,124,No te quiero más
24194,1.987917,-2.8693373,-1.283934,415,Spirit
24195,1.408633,-2.1834743,-1.9493494,291,Chris Drives Me Home
24196,3.70172,-0.29136166,0.04340784,205,Story time
24197,-3.924307,-8.67934,-2.913128,479,Yo Tengo Un Amor
24198,-5.3825145,1.9554657,-0.78503066,498,Still Listening
24199,-3.7953146,5.466113,-0.27762577,131,Carol Of The Bells (LP Version)
24200,3.6983392,-0.13652581,-0.5359893,1,Come and Get It
24201,1.7904499,-2.5210104,-1.711607,72,Bloodsport
24202,-6.1592493,1.0216872,-1.0375581,211,We Are Scientists!
24203,1.8888848,-1.5931203,-1.8759633,459,The Way You Look Tonight
24204,0.9609641,-3.277516,-1.5803885,390,Vicious Circle
24205,4.8101974,1.8366793,0.37864387,22,Working Class Man
24206,4.44564,0.33864987,0.011711857,297,Plunging to Megadeath
24207,-4.762451,3.9161503,-1.4535483,304,Seen How Things Are Hard
24208,-4.06238,4.125452,-0.49041358,398,A Voice For Peace
24209,6.716348,1.9905196,2.6316261,386,Lady Venom
24210,-6.0578213,5.0752563,-0.007876166,332,Sing It Back [Boris Musical Mix]
24211,-5.120809,-0.08557242,-2.485189,277,Ansgar & Evelyne
24212,-8.830523,-3.0140185,4.036946,259,Poseido
24213,3.0378482,-0.95155305,-0.29278144,431,Rough Housin'
24214,2.37079,-1.4149246,-1.4069732,425,Let's Get Away From It All
24215,4.239411,0.61300415,-1.6511499,445,If I'm Dreaming My Life (Live At The Manhattan Center_ New York)
24216,2.4894903,-1.12014,-1.4219899,200,Don't Touch Me
24217,6.1664357,1.5926034,0.6869308,419,My Demise
24218,4.163075,0.25164232,0.016536692,133,Just Like The Rest
24219,7.7719893,4.7974916,3.2092712,472,I  Don't Give A Fuck
24220,6.201204,2.2248278,1.3095578,305,Give It To Me Baby
24221,-5.3583555,3.8285246,-2.079355,442,You Ain't Going Nowhere
24222,-4.4400826,3.7251105,-1.0512543,237,Zuid Afrikan
24223,1.4434938,-2.6292129,-0.2546678,466,For The Time Being
24224,-4.0887837,2.4916456,-1.6412394,357,Soul Love (Live) (2005 Digital Remaster)
24225,1.348347,-2.4456449,-1.4169282,494,Hollow Severer
24226,-6.5598135,-3.696038,0.84785116,370,L'Isola Che Non C'E'
24227,0.880266,-5.799776,4.8679028,356,Libre
24228,2.8146849,-1.326044,-1.1158718,373,Along the Navajo trail
24229,4.387942,0.72222054,0.7236975,365,Helpless Heart (LP Version)
24230,4.622826,0.91130286,-0.46618375,437,Nowhere Man
24231,-4.9217925,3.4516332,-2.1467469,442,Opposite Tables
24232,-4.2967434,5.2513866,-1.7456568,367,Do You Remember The First Time?
24233,0.59415746,-2.837363,-2.687146,313,One False Move
24234,3.04027,-0.14390147,-0.7883388,41,Wrong About Bobby
24235,3.774812,0.65695393,-0.52953017,329,Der Weihnachtsmann
24236,5.7054343,1.8029339,0.6252659,419,Murphy's Law
24237,2.8671305,-1.2355593,-0.34219617,12,Darelene
24238,2.4591613,-1.9956188,-0.37910485,366,It's You
24239,1.4453803,-3.3304868,1.5857711,252,Golden Rule
24240,-8.227474,-2.4136572,6.0018606,6,Guerra De Amor
24241,-8.470647,-3.605676,3.418911,75,La Noyee
24242,4.7385993,0.7651479,-0.24097274,437,Rescue Me
24243,3.537816,-0.42531317,-0.12430277,101,Tokyo
24244,3.4295552,-1.0862306,5.822733,395,Ballad of the Teenage Queen
24245,-3.2600503,-6.6872864,-4.8871307,296,Légy jó!
24246,-1.3352413,-5.7009583,-2.616158,408,Aimer
24247,2.6318855,-1.2357216,-0.62595576,12,Colors And Sounds
24248,-4.918801,1.8675268,-1.5373641,338,Dear Heart
24249,2.0553148,-2.062591,-0.84201103,190,One More Dance
24250,-5.059619,-0.46880293,-2.3621135,127,Oh Donna (Let It Happen Album Version)
24251,-6.111456,2.8848982,1.372467,106,When I First Came To Town (2010 Digital Remaster)
24252,7.584964,4.51034,1.467765,344,Cold Outside (Edited) (Feat. Lyfe)
24253,-5.6096,-0.19145267,-1.8538722,247,Teen Tale
24254,1.2483021,-3.3445344,-0.89848876,254,If These Are Good Times
24255,-0.78469765,-4.4358315,-2.348577,383,One And One
24256,4.7235208,0.2596669,-0.2871893,297,This Is My Time - Acoustic Mix
24257,4.087919,-0.16496238,0.27509734,91,Tangled
24258,-4.2216277,5.0040417,-1.1672282,444,Scarborough Fair/Canticle
24259,5.717575,1.3833479,0.54398996,287,Lift Me Up (Album Version)
24260,3.5160868,-0.59282774,-0.5822736,177,Der Tod Steht Dir Gut
24261,-4.5643296,4.438668,-0.8532741,475,My Apology
24262,0.87749016,-3.4961805,-0.78795564,92,Jade Dust Eyes
24263,-9.015045,-3.7433589,9.567929,409,El Forat
24264,3.9712057,0.23278338,0.1746654,133,Never Really Been (Album Version)
24265,3.4699767,-0.276671,-0.8343166,41,Sexx Laws
24266,-7.6740007,-1.6068562,6.628903,207,Ay Corazon
24267,2.8228595,-1.1144165,-1.2024119,373,The complex
24268,0.01648668,-4.947023,-0.67964816,439,Due Come Noi
24269,-3.7932794,3.2151077,-1.2708389,2,Everything
24270,5.21065,1.4834462,0.49748054,22,Superman
24271,4.103824,0.6973299,-0.6452797,329,The Sweetest Embrace
24272,3.2143905,-1.6528807,0.03664868,265,Facing The Death
24273,-4.2164135,3.0051968,-1.5360771,283,Scarlet Heavens
24274,-8.297561,-2.8412375,5.006895,355,Kurosawa
24275,-3.4887385,6.1344614,0.9681028,360,Baby
24276,4.957278,1.1514826,-0.31537917,223,The Price
24277,4.8374996,0.50097644,-0.45870313,437,Fresh Since '88
24278,4.55308,0.8276724,2.0045242,48,My Kind Of Music (Album Version)
24279,3.706301,-0.5133518,-0.63120365,177,We Will Glorify (LP Version)
24280,1.1389236,-3.7411118,0.39057276,440,Don't Count Your Cobras Before They Hatch
24281,4.3777275,0.78723854,0.40009725,365,When You're Looking Like That
24282,-7.877666,-2.2694137,6.3656187,207,El Chico Del Apartamento 512 (Live)
24283,4.2897277,-0.33319265,0.9672621,299,Let's Make This Precious
24284,-4.1546736,4.054578,-0.6690264,264,Add Me
24285,3.7550719,-0.48131326,-0.12409412,458,Message To The Universe (Message To Love)
24286,-4.027395,4.363833,-0.9655993,264,Heroes Never Die
24287,0.6584149,-3.831929,-1.9594961,145,Blue Dress
24288,1.2811944,-3.3365064,-0.90953046,254,Falling Down Like Rain (Album Version)
24289,5.6626797,2.0307028,1.2959292,242,Sacrifice
24290,-4.7969003,2.725469,-1.2636641,391,So Over You
